wavelength_m,real_chi_or_n,imag_chi_or_n
3.367254123890615817e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.368221907159870431e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.369189690429125469e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.370157473698380083e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.371125256967634698e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.372093040236889312e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.373060823506143926e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.374028606775398541e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.374996390044653155e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.375964173313907769e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.376931956583162384e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.377899739852416998e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.378867523121671613e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.379835306390926227e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.380803089660180841e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.381770872929435456e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.382738656198690070e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.383706439467944684e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.384674222737199299e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.385642006006453913e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.386609789275708527e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.387577572544963142e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.388545355814217756e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.389513139083472370e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.390480922352726985e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.391448705621981599e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.392416488891236213e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.393384272160490828e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.394352055429745442e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.395319838699000056e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.396287621968254671e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.397255405237509285e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.398223188506763899e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.399190971776018514e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.400158755045273128e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.401126538314527742e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.402094321583782357e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.403062104853036971e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.404029888122291586e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.404997671391546200e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.405965454660800814e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.406933237930055429e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.407901021199310043e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.408868804468564657e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.409836587737819272e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.410804371007074309e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.411772154276328924e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.412739937545583538e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.413707720814838153e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.414675504084092767e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.415643287353347381e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.416611070622601996e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.417578853891856610e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.418546637161111224e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.419514420430365839e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.420482203699620453e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.421449986968875067e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.422417770238129682e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.423385553507384296e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.424353336776638910e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.425321120045893525e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.426288903315148139e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.427256686584402753e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.428224469853657368e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.429192253122911982e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.430160036392166596e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.431127819661421211e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.432095602930675825e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.433063386199930439e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.434031169469185054e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.434998952738439668e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.435966736007694282e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.436934519276948897e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.437902302546203511e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.438870085815458126e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.439837869084712740e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.440805652353967354e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.441773435623221969e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.442741218892476583e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.443709002161731197e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.444676785430985812e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.445644568700240426e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.446612351969495040e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.447580135238749655e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.448547918508004269e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.449515701777258883e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.450483485046513498e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.451451268315768112e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.452419051585022726e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.453386834854277764e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.454354618123532379e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.455322401392786993e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.456290184662041607e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.457257967931296222e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.458225751200550836e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.459193534469805450e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.460161317739060065e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.461129101008314679e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.462096884277569293e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.463064667546823908e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.464032450816078522e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.465000234085333136e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.465968017354587751e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.466935800623842365e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.467903583893096979e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.468871367162351594e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.469839150431606208e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.470806933700860822e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.471774716970115437e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.472742500239370051e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.473710283508624665e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.474678066777879280e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.475645850047133894e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.476613633316388509e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.477581416585643123e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.478549199854897737e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.479516983124152352e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.480484766393406966e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.481452549662661580e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.482420332931916195e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.483388116201170809e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.484355899470425423e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.485323682739680038e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.486291466008934652e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.487259249278189266e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.488227032547443881e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.489194815816698495e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.490162599085953109e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.491130382355207724e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.492098165624462338e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.493065948893716952e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.494033732162971567e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.495001515432226605e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.495969298701481219e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.496937081970735833e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.497904865239990448e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.498872648509245062e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.499840431778499676e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.500808215047754291e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.501775998317008905e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.502743781586263519e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.503711564855518134e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.504679348124772748e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.505647131394027362e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.506614914663281977e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.507582697932536591e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.508550481201791205e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.509518264471045820e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.510486047740300434e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.511453831009555048e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.512421614278809663e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.513389397548064277e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.514357180817318892e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.515324964086573506e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.516292747355828120e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.517260530625082735e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.518228313894337349e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.519196097163591963e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.520163880432846578e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.521131663702101192e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.522099446971355806e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.523067230240610421e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.524035013509865035e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.525002796779119649e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.525970580048374264e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.526938363317628878e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.527906146586883492e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.528873929856138107e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.529841713125392721e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.530809496394647335e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.531777279663901950e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.532745062933156564e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.533712846202411178e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.534680629471665793e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.535648412740920407e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.536616196010175021e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.537583979279430059e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.538551762548684674e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.539519545817939288e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.540487329087193902e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.541455112356448517e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.542422895625703131e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.543390678894957745e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.544358462164212360e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.545326245433466974e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.546294028702721588e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.547261811971976203e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.548229595241230817e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.549197378510485432e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.550165161779740046e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.551132945048994660e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.552100728318249275e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.553068511587503889e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.554036294856758503e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.555004078126013118e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.555971861395267732e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.556939644664522346e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.557907427933776961e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.558875211203031575e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.559842994472286189e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.560810777741540804e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.561778561010795418e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.562746344280050032e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.563714127549304647e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.564681910818559261e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.565649694087813875e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.566617477357068490e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.567585260626323104e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.568553043895577718e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.569520827164832333e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.570488610434086947e-06,1.000459103056928534e+00,0.000000000000000000e+00
3.571456393703341561e-06,1.000459103056928534e+00,0.000000000000000000e+00
